season,team,possession_pct,xg_per90,shots_per90,touches_att_pen_area_per90,progressive_passes_per90,tackles_interceptions_per90,tackles_won_per90,blocks_per90,interceptions_per90,def_actions_att_third_per90,progressive_carries_per90,long_pass_pct,crosses_into_pen_area_per90,touches_per_possession,possession_pct_norm,xg_per90_norm,shots_per90_norm,touches_att_pen_area_per90_norm,progressive_passes_per90_norm,tackles_interceptions_per90_norm,tackles_won_per90_norm,blocks_per90_norm,interceptions_per90_norm,def_actions_att_third_per90_norm,progressive_carries_per90_norm,long_pass_pct_norm,crosses_into_pen_area_per90_norm,touches_per_possession_norm
2020-21,Huesca,48.3,1.02,10.63,15.631578947368421,31.18421052631579,26.13157894736842,8.473684210526315,9.0,11.5,117.60526315789474,16.236842105263158,52.5,2.973684210526316,440.39337474120083,0.43973941368078173,0.2,0.448529411764706,0.22125000000000003,0.25402916346891796,0.717557251908397,0.5353535353535351,0.359550561797753,0.8905109489051094,0.1419203747072599,0.4338118022328548,0.33840304182509495,0.8783783783783784,0.40207083923267073
2020-21,Levante,52.2,1.06,9.89,17.86842105263158,40.44736842105263,24.842105263157894,7.447368421052632,8.842105263157896,11.368421052631579,129.76315789473685,16.342105263157894,55.1,2.1842105263157894,419.1954022988505,0.5667752442996744,0.2347826086956522,0.3578431372549021,0.3275,0.5241749808135072,0.530534351145038,0.14141414141414166,0.29213483146067476,0.8540145985401458,0.21405152224824353,0.4401913875598085,0.4372623574144486,0.4729729729729729,0.13676468548128085
2020-21,Osasuna,43.2,1.02,9.68,16.394736842105264,32.10526315789474,24.105263157894736,7.394736842105263,9.18421052631579,10.31578947368421,117.02631578947368,9.078947368421053,49.5,2.6578947368421053,439.0046296296296,0.27361563517915327,0.2,0.3321078431372549,0.25750000000000006,0.28089025326170386,0.42366412213740445,0.12121212121212123,0.4382022471910114,0.5620437956204379,0.13848555815768926,0.0,0.2243346007604562,0.7162162162162162,0.38468980785837237
2020-21,Real Madrid,59.3,1.62,14.32,26.86842105263158,50.526315789473685,24.44736842105263,8.368421052631579,9.052631578947368,10.473684210526315,205.6315789473684,25.342105263157894,68.7,2.026315789473684,469.7470489038786,0.7980456026058631,0.7217391304347828,0.9007352941176471,0.755,0.8181120491174213,0.47328244274809134,0.494949494949495,0.38202247191011246,0.605839416058394,0.6641686182669787,0.9856459330143541,0.9543726235741444,0.3918918918918918,0.769450805017178
2020-21,Real Sociedad,54.9,1.6,10.97,21.657894736842106,40.89473684210526,22.68421052631579,8.473684210526315,9.289473684210526,8.289473684210526,146.8684210526316,16.473684210526315,55.7,1.6842105263157894,412.07650273224044,0.6547231270358306,0.7043478260869567,0.49019607843137264,0.5075000000000001,0.5372217958557175,0.21755725190839703,0.5353535353535351,0.48314606741573024,0.0,0.31553473848555813,0.4481658692185007,0.4600760456273764,0.21621621621621617,0.0476671140934415
2020-21,Sevilla,60.9,1.43,11.95,20.63157894736842,42.81578947368421,22.473684210526315,7.815789473684211,8.157894736842104,9.526315789473685,163.89473684210526,18.18421052631579,63.6,3.210526315789474,434.8932676518884,0.8501628664495113,0.5565217391304348,0.6102941176470588,0.45875,0.5932463545663853,0.1870229007633585,0.282828282828283,0.0,0.3430656934306572,0.4165495706479312,0.5518341307814992,0.7604562737642584,1.0,0.3332334888183945
2020-21,Valencia,46.9,1.12,10.08,14.736842105263158,31.05263157894737,22.5,7.2894736842105265,9.789473684210526,10.31578947368421,118.94736842105263,15.157894736842104,56.5,1.631578947368421,431.5351812366738,0.3941368078175896,0.2869565217391305,0.3811274509803922,0.17875,0.2501918649270914,0.1908396946564884,0.08080808080808105,0.6966292134831459,0.5620437956204379,0.14988290398126458,0.36842105263157887,0.49049429657794663,0.18918918918918917,0.2912048941870773
2020-21,Valladolid,45.2,1.05,9.45,14.68421052631579,28.973684210526315,26.05263157894737,8.447368421052632,9.973684210526315,11.342105263157896,121.76315789473684,14.842105263157896,46.7,2.3684210526315788,429.2699115044247,0.3387622149837135,0.22608695652173916,0.3039215686274509,0.17625000000000002,0.18956254796623176,0.7061068702290079,0.5252525252525254,0.7752808988764043,0.8467153284671534,0.16658860265417633,0.34928229665071775,0.11787072243346011,0.5675675675675674,0.2628535977832875
2020-21,Villarreal,55.2,1.48,10.32,21.55263157894737,42.8421052631579,23.94736842105263,8.236842105263158,9.421052631578947,9.763157894736842,150.78947368421052,19.394736842105264,62.6,2.1315789473684212,449.5652173913043,0.6644951140065147,0.6,0.41053921568627455,0.5025000000000001,0.5940138142747506,0.4007633587786257,0.4444444444444444,0.5393258426966292,0.4087591240875914,0.33879781420765015,0.6251993620414673,0.7224334600760455,0.445945945945946,0.5168623035073603
2021-22,Alaves,42.8,1.12,8.92,15.131578947368421,24.710526315789473,24.394736842105264,7.684210526315789,8.973684210526315,11.263157894736842,99.6842105263158,10.631578947368421,50.7,2.1578947368421053,425.14018691588785,0.260586319218241,0.2869565217391305,0.23897058823529413,0.19750000000000004,0.0652340752110514,0.4656488549618321,0.23232323232323243,0.34831460674157294,0.8248175182481752,0.03559718969555035,0.09409888357256777,0.2699619771863118,0.45945945945945943,0.2111674589501067
2021-22,Athletic Club,49.9,1.13,10.5,17.763157894736842,39.36842105263158,21.18421052631579,7.078947368421052,8.973684210526315,9.052631578947368,144.21052631578948,18.026315789473685,57.4,2.0789473684210527,428.95791583166334,0.49185667752442996,0.2956521739130434,0.4325980392156863,0.3225,0.49270913277052963,0.0,0.0,0.34831460674157294,0.21167883211678834,0.2997658079625292,0.5422647527910686,0.5247148288973382,0.4189189189189189,0.2589487728217252
2021-22,Atletico Madrid,52.3,1.39,11.89,23.526315789473685,42.21052631578947,26.526315789473685,9.657894736842104,9.5,10.157894736842104,156.23684210526315,18.263157894736842,57.6,1.394736842105263,469.61759082217975,0.5700325732899022,0.5217391304347825,0.6029411764705883,0.5962500000000001,0.5755947812739831,0.7748091603053437,0.9898989898989896,0.5730337078651687,0.5182481751824816,0.37111631537861034,0.5566188197767145,0.5323193916349809,0.06756756756756754,0.7678305545040236
2021-22,Barcelona,65.5,1.94,15.13,32.026315789473685,56.76315789473684,22.63157894736842,7.7105263157894735,8.552631578947368,9.5,262.2368421052632,25.57894736842105,69.9,1.368421052631579,488.1679389312977,1.0,1.0,1.0,1.0,1.0,0.20992366412213728,0.24242424242424246,0.16853932584269682,0.3357664233576643,1.0,1.0,1.0,0.0540540540540541,1.0
2021-22,Real Betis,53.6,1.29,11.39,20.789473684210527,37.94736842105263,26.526315789473685,8.263157894736842,9.5,11.894736842105264,150.94736842105263,18.263157894736842,55.7,2.1052631578947367,441.0820895522388,0.6123778501628665,0.4347826086956522,0.5416666666666667,0.46625000000000005,0.45126630851880273,0.7748091603053437,0.4545454545454548,0.5730337078651687,1.0,0.33973458235753307,0.5566188197767145,0.4600760456273764,0.43243243243243235,0.41069054463350685
2021-22,Celta Vigo,53.3,1.33,9.21,15.605263157894736,34.421052631578945,28.07894736842105,9.68421052631579,10.5,10.657894736842104,124.78947368421052,13.526315789473685,53.3,1.263157894736842,436.60412757973734,0.6026058631921823,0.4695652173913044,0.27450980392156876,0.22,0.34842670759785105,1.0,1.0,1.0,0.6569343065693428,0.18454332552693198,0.26953748006379585,0.36882129277566517,0.0,0.35464599269344255
2021-22,Cadiz,34.8,0.91,7.87,11.526315789473685,22.473684210526315,26.57894736842105,8.342105263157896,9.68421052631579,11.5,94.6842105263158,11.973684210526315,44.1,1.9210526315789473,459.1666666666667,0.0,0.10434782608695653,0.11029411764705886,0.02625000000000007,0.0,0.782442748091603,0.48484848484848525,0.651685393258427,0.8905109489051094,0.005932864949258391,0.175438596491228,0.01901140684410646,0.33783783783783783,0.6370305688739242
2021-22,Eibar,49.3,1.19,11.66,17.657894736842106,34.078947368421055,24.94736842105263,8.131578947368421,9.473684210526315,11.421052631578947,155.89473684210526,13.342105263157896,49.7,3.1052631578947367,422.4949290060852,0.4723127035830618,0.3478260869565217,0.5747549019607844,0.31750000000000006,0.33844973138910217,0.545801526717557,0.4040404040404042,0.5617977528089886,0.8686131386861311,0.36908665105386407,0.2583732057416268,0.23193916349809887,0.9459459459459458,0.17806036799417718
2021-22,Elche,47.5,0.79,6.97,10.973684210526315,24.44736842105263,24.657894736842106,8.81578947368421,9.394736842105264,10.157894736842104,93.6842105263158,13.18421052631579,55.1,2.0789473684210527,438.9263157894737,0.4136807817589577,0.0,0.0,0.0,0.05755947812739829,0.5038167938931298,0.6666666666666667,0.5280898876404498,0.5182481751824816,0.0,0.24880382775119614,0.4372623574144486,0.4189189189189189,0.3837096601685978
2021-22,Getafe,43.3,0.91,9.34,17.605263157894736,28.68421052631579,25.57894736842105,9.263157894736842,9.5,10.342105263157896,141.23684210526315,11.657894736842104,44.0,2.6842105263157894,408.26789838337186,0.27687296416938106,0.10434782608695653,0.29044117647058826,0.315,0.18112049117421342,0.6374045801526717,0.8383838383838386,0.5730337078651687,0.5693430656934308,0.2821233411397345,0.15629984051036674,0.015209125475285114,0.7297297297297296,0.0
2021-22,Granada,41.4,1.08,9.32,14.0,25.657894736842106,23.44736842105263,7.342105263157895,10.210526315789474,10.31578947368421,103.89473684210526,10.81578947368421,43.6,1.5263157894736843,414.3719806763285,0.2149837133550489,0.2521739130434783,0.28799019607843146,0.14375000000000002,0.09286262471220265,0.32824427480915996,0.10101010101010115,0.8764044943820228,0.5620437956204379,0.06057767369242773,0.10526315789473682,0.0,0.1351351351351352,0.07639648554740462
2021-22,Huesca,48.3,1.02,10.63,15.631578947368421,31.18421052631579,26.13157894736842,8.473684210526315,9.0,11.5,117.60526315789474,16.236842105263158,52.5,2.973684210526316,440.39337474120083,0.43973941368078173,0.2,0.448529411764706,0.22125000000000003,0.25402916346891796,0.717557251908397,0.5353535353535351,0.359550561797753,0.8905109489051094,0.1419203747072599,0.4338118022328548,0.33840304182509495,0.8783783783783784,0.40207083923267073
2021-22,Levante,52.2,1.06,9.89,17.86842105263158,40.44736842105263,24.842105263157894,7.447368421052632,8.842105263157896,11.368421052631579,129.76315789473685,16.342105263157894,55.1,2.1842105263157894,419.1954022988505,0.5667752442996744,0.2347826086956522,0.3578431372549021,0.3275,0.5241749808135072,0.530534351145038,0.14141414141414166,0.29213483146067476,0.8540145985401458,0.21405152224824353,0.4401913875598085,0.4372623574144486,0.4729729729729729,0.13676468548128085
2021-22,Osasuna,43.2,1.02,9.68,16.394736842105264,32.10526315789474,24.105263157894736,7.394736842105263,9.18421052631579,10.31578947368421,117.02631578947368,9.078947368421053,49.5,2.6578947368421053,439.0046296296296,0.27361563517915327,0.2,0.3321078431372549,0.25750000000000006,0.28089025326170386,0.42366412213740445,0.12121212121212123,0.4382022471910114,0.5620437956204379,0.13848555815768926,0.0,0.2243346007604562,0.7162162162162162,0.38468980785837237
2021-22,Real Madrid,59.3,1.62,14.32,26.86842105263158,50.526315789473685,24.44736842105263,8.368421052631579,9.052631578947368,10.473684210526315,205.6315789473684,25.342105263157894,68.7,2.026315789473684,469.7470489038786,0.7980456026058631,0.7217391304347828,0.9007352941176471,0.755,0.8181120491174213,0.47328244274809134,0.494949494949495,0.38202247191011246,0.605839416058394,0.6641686182669787,0.9856459330143541,0.9543726235741444,0.3918918918918918,0.769450805017178
2021-22,Real Sociedad,54.9,1.6,10.97,21.657894736842106,40.89473684210526,22.68421052631579,8.473684210526315,9.289473684210526,8.289473684210526,146.8684210526316,16.473684210526315,55.7,1.6842105263157894,412.07650273224044,0.6547231270358306,0.7043478260869567,0.49019607843137264,0.5075000000000001,0.5372217958557175,0.21755725190839703,0.5353535353535351,0.48314606741573024,0.0,0.31553473848555813,0.4481658692185007,0.4600760456273764,0.21621621621621617,0.0476671140934415
2021-22,Sevilla,60.9,1.43,11.95,20.63157894736842,42.81578947368421,22.473684210526315,7.815789473684211,8.157894736842104,9.526315789473685,163.89473684210526,18.18421052631579,63.6,3.210526315789474,434.8932676518884,0.8501628664495113,0.5565217391304348,0.6102941176470588,0.45875,0.5932463545663853,0.1870229007633585,0.282828282828283,0.0,0.3430656934306572,0.4165495706479312,0.5518341307814992,0.7604562737642584,1.0,0.3332334888183945
2021-22,Valencia,46.9,1.12,10.08,14.736842105263158,31.05263157894737,22.5,7.2894736842105265,9.789473684210526,10.31578947368421,118.94736842105263,15.157894736842104,56.5,1.631578947368421,431.5351812366738,0.3941368078175896,0.2869565217391305,0.3811274509803922,0.17875,0.2501918649270914,0.1908396946564884,0.08080808080808105,0.6966292134831459,0.5620437956204379,0.14988290398126458,0.36842105263157887,0.49049429657794663,0.18918918918918917,0.2912048941870773
2021-22,Valladolid,45.2,1.05,9.45,14.68421052631579,28.973684210526315,26.05263157894737,8.447368421052632,9.973684210526315,11.342105263157896,121.76315789473684,14.842105263157896,46.7,2.3684210526315788,429.2699115044247,0.3387622149837135,0.22608695652173916,0.3039215686274509,0.17625000000000002,0.18956254796623176,0.7061068702290079,0.5252525252525254,0.7752808988764043,0.8467153284671534,0.16658860265417633,0.34928229665071775,0.11787072243346011,0.5675675675675674,0.2628535977832875
2021-22,Villarreal,55.2,1.48,10.32,21.55263157894737,42.8421052631579,23.94736842105263,8.236842105263158,9.421052631578947,9.763157894736842,150.78947368421052,19.394736842105264,62.6,2.1315789473684212,449.5652173913043,0.6644951140065147,0.6,0.41053921568627455,0.5025000000000001,0.5940138142747506,0.4007633587786257,0.4444444444444444,0.5393258426966292,0.4087591240875914,0.33879781420765015,0.6251993620414673,0.7224334600760455,0.445945945945946,0.5168623035073603
2022-23,Almeria,45.1,1.2,11.55,16.605263157894736,28.68421052631579,23.13157894736842,8.473684210526315,11.447368421052632,8.473684210526315,107.13157894736842,14.973684210526315,51.9,2.1315789473684212,445.0110864745011,0.21311475409836078,0.25471698113207536,0.37055214723926394,0.16984126984126982,0.11507293354943283,0.404669260700389,0.009345794392523,1.0,0.5999999999999998,0.05973025048169564,0.31726283048211507,0.2284482758620689,0.48437500000000006,0.4378822774295853
2022-23,Athletic Club,51.6,1.43,14.24,24.5,47.78947368421053,24.157894736842106,9.710526315789474,10.921052631578947,8.157894736842104,174.8684210526316,22.736842105263158,56.8,2.8157894736842106,440.6395348837209,0.4795081967213116,0.47169811320754707,0.7006134969325154,0.646031746031746,0.7034035656401946,0.556420233463035,0.4485981308411216,0.7560975609756095,0.4956521739130432,0.6107899807321774,0.7760497667185069,0.439655172413793,0.890625,0.3724204618127756
2022-23,Atletico Madrid,50.6,1.63,14.16,24.57894736842105,41.3421052631579,25.55263157894737,10.736842105263158,10.421052631578947,8.0,150.3684210526316,19.210526315789473,56.0,1.7894736842105263,482.5494071146245,0.4385245901639346,0.6603773584905659,0.6907975460122701,0.6507936507936507,0.5048622366288494,0.7626459143968872,0.8130841121495325,0.5243902439024389,0.4434782608695652,0.4114750588739029,0.567651632970451,0.4051724137931035,0.28124999999999994,1.0
2022-23,Barcelona,64.3,1.99,15.0,30.36842105263158,57.421052631578945,20.394736842105264,8.526315789473685,9.289473684210526,6.657894736842105,207.73684210526315,25.289473684210527,68.1,2.736842105263158,442.0528771384137,1.0,1.0,0.7938650306748467,1.0,1.0,0.0,0.02803738317757026,0.0,0.0,0.8781845429244273,0.9269051321928461,0.9267241379310344,0.84375,0.3935845606822192
2022-23,Real Betis,50.6,1.35,10.82,18.894736842105264,33.473684210526315,27.07894736842105,11.078947368421053,10.81578947368421,9.578947368421053,137.52631578947367,16.342105263157894,53.7,1.4210526315789473,444.3083003952569,0.4385245901639346,0.39622641509433965,0.28098159509202464,0.30793650793650795,0.26256077795786065,0.988326848249027,0.9345794392523364,0.7073170731707318,0.965217391304348,0.3070006422607578,0.3981337480559875,0.30603448275862083,0.06249999999999993,0.4273584046621739
2022-23,Celta Vigo,50.2,1.12,12.37,19.31578947368421,36.921052631578945,27.157894736842106,10.868421052631579,10.342105263157896,9.68421052631579,146.1315789473684,18.526315789473685,55.0,2.026315789473684,450.3585657370518,0.4221311475409838,0.17924528301886797,0.4711656441717791,0.3333333333333332,0.3687196110210697,1.0,0.8598130841121493,0.487804878048781,1.0,0.37700706486833646,0.5272161741835149,0.3620689655172414,0.4218749999999999,0.5179581256108327
2022-23,Cadiz,41.9,1.09,10.26,15.236842105263158,25.5,23.5,10.789473684210526,11.18421052631579,7.105263157894737,107.65789473684211,12.5,46.6,2.4473684210526314,433.31742243436753,0.0819672131147541,0.15094339622641512,0.2122699386503068,0.08730158730158731,0.017017828200972494,0.4591439688715952,0.8317757009345791,0.8780487804878048,0.14782608695652183,0.06401198886748027,0.17107309486780717,0.0,0.6718749999999999,0.2627754616036915
2022-23,Elche,45.5,0.99,10.53,16.289473684210527,31.5,25.157894736842106,9.552631578947368,10.868421052631579,8.5,114.8157894736842,14.763157894736842,52.9,2.1578947368421053,438.4175824175824,0.22950819672131154,0.056603773584905606,0.24539877300613497,0.15079365079365087,0.20178282009724477,0.7042801556420234,0.3925233644859811,0.7317073170731706,0.6086956521739131,0.12224363091415114,0.3048211508553655,0.27155172413793094,0.5,0.3391478263131879
2022-23,Espanyol,43.1,1.27,10.97,18.105263157894736,30.157894736842106,26.05263157894737,9.973684210526315,10.947368421052632,8.894736842105264,117.65789473684211,13.894736842105264,49.9,2.1842105263157894,436.31090487238976,0.13114754098360668,0.320754716981132,0.2993865030674848,0.2603174603174603,0.160453808752026,0.8365758754863815,0.5420560747663548,0.7682926829268294,0.7391304347826089,0.1453650181973882,0.25349922239502337,0.14224137931034472,0.5156249999999999,0.3076013755476685
2022-23,Getafe,39.9,0.96,9.61,15.5,26.394736842105264,22.657894736842106,8.921052631578947,10.631578947368421,8.421052631578947,105.07894736842105,9.605263157894736,47.3,2.473684210526316,449.82456140350877,0.0,0.028301886792452748,0.1325153374233129,0.1031746031746032,0.04457050243111838,0.33463035019455256,0.1682242990654203,0.6219512195121952,0.5826086956521738,0.04303147077713558,0.0,0.03017241379310327,0.6875000000000001,0.5099616757245508
2022-23,Girona,51.3,1.33,11.74,20.026315789473685,36.26315789473684,21.5,8.447368421052632,9.973684210526315,7.0,129.78947368421052,19.07894736842105,56.6,2.3947368421052633,436.60818713450294,0.4672131147540983,0.37735849056603776,0.39386503067484674,0.37619047619047624,0.3484602917341978,0.1634241245136186,0.0,0.31707317073170715,0.11304347826086955,0.2440590879897238,0.5598755832037324,0.4310344827586208,0.640625,0.3120530298915506
2022-23,Mallorca,41.1,0.93,8.53,13.789473684210526,24.94736842105263,23.710526315789473,9.052631578947368,10.578947368421053,8.368421052631579,99.78947368421052,12.526315789473685,48.6,1.8157894736842106,442.11678832116786,0.049180327868852576,0.0,0.0,0.0,0.0,0.49027237354085573,0.21495327102803718,0.5975609756097564,0.5652173913043478,0.0,0.1726283048211509,0.08620689655172416,0.296875,0.3945415989269764
2022-23,Osasuna,48.0,1.05,11.61,18.657894736842106,35.68421052631579,22.342105263157894,8.631578947368421,10.31578947368421,8.289473684210526,140.28947368421052,14.342105263157896,52.9,3.0,435.1666666666667,0.3319672131147542,0.11320754716981131,0.37791411042944784,0.2936507936507937,0.3306320907617504,0.28793774319066123,0.06542056074766352,0.4756097560975611,0.5391304347826085,0.3294797687861271,0.2799377916018663,0.27155172413793094,1.0,0.29046697626419016
2022-23,Rayo Vallecano,51.2,1.16,13.42,18.394736842105264,36.578947368421055,24.86842105263158,10.342105263157896,11.263157894736842,8.131578947368421,158.6578947368421,18.5,51.6,2.6842105263157894,425.25390625,0.46311475409836084,0.21698113207547157,0.6000000000000001,0.2777777777777778,0.3581847649918964,0.6614785992217898,0.6728971962616824,0.9146341463414634,0.4869565217391305,0.47891243845001075,0.5256609642301711,0.2155172413793104,0.8124999999999999,0.14202830839669456
2022-23,Real Madrid,60.9,1.99,16.68,30.289473684210527,53.078947368421055,22.05263157894737,9.289473684210526,9.605263157894736,7.7894736842105265,222.71052631578948,26.526315789473685,69.8,1.3157894736842106,474.2857142857143,0.8606557377049181,1.0,1.0,0.9952380952380951,0.8662884927066452,0.24513618677042814,0.2990654205607473,0.14634146341463414,0.37391304347826093,1.0,1.0,1.0,0.0,0.8762553008819627
2022-23,Real Sociedad,54.6,1.39,12.24,21.0,39.026315789473685,24.5,10.394736842105264,10.5,7.131578947368421,151.6315789473684,18.210526315789473,56.6,1.7105263157894737,425.4761904761905,0.6024590163934428,0.43396226415094324,0.45521472392638046,0.4349206349206349,0.43354943273906005,0.6070038910505835,0.691588785046729,0.5609756097560976,0.15652173913043482,0.42175123099978584,0.5085536547433903,0.4310344827586208,0.23437499999999994,0.14535690437165583
2022-23,Sevilla,52.6,1.22,12.18,19.5,39.81578947368421,24.36842105263158,9.657894736842104,9.5,8.921052631578947,157.47368421052633,14.68421052631579,54.1,2.5,437.24334600760454,0.5204918032786887,0.2735849056603773,0.44785276073619634,0.34444444444444444,0.45786061588330645,0.5875486381322956,0.42990654205607437,0.09756097560975636,0.7478260869565216,0.4692785270819954,0.3001555209953344,0.3232758620689656,0.703125,0.32156421880810115
2022-23,Valencia,52.0,1.3,12.63,21.63157894736842,38.73684210526316,25.42105263157895,11.263157894736842,9.736842105263158,7.578947368421052,164.60526315789474,20.68421052631579,51.6,2.9210526315789473,415.7692307692308,0.4959016393442624,0.3490566037735849,0.5030674846625769,0.473015873015873,0.42463533225283634,0.7431906614785992,1.0,0.20731707317073175,0.3043478260869564,0.5272960822093771,0.6547433903576984,0.2155172413793104,0.953125,0.0
2022-23,Valladolid,48.7,1.01,11.66,16.789473684210527,32.73684210526316,26.736842105263158,10.421052631578947,11.368421052631579,9.078947368421053,120.60526315789474,16.05263157894737,55.2,2.4210526315789473,426.03696098562625,0.3606557377049182,0.0754716981132075,0.3840490797546013,0.18095238095238103,0.23987034035656407,0.9377431906614784,0.7009345794392521,0.9634146341463412,0.8000000000000002,0.1693427531577821,0.3810264385692069,0.3706896551724139,0.65625,0.1537541644587722
2022-23,Villarreal,56.9,1.62,13.13,23.973684210526315,42.68421052631579,22.105263157894736,9.736842105263158,9.789473684210526,6.894736842105263,162.6578947368421,22.263157894736842,63.7,1.368421052631579,418.5940246045694,0.6967213114754098,0.6509433962264151,0.5644171779141106,0.6142857142857142,0.546191247974068,0.252918287937743,0.45794392523364463,0.23170731707317063,0.07826086956521727,0.5114536501819739,0.7480559875583204,0.7370689655172415,0.031249999999999965,0.04229988583331284
